country,source,title,description,URL
France,LeMonde,Hubert Falco démis de ses fonctions de maire de Toulon par arrêté préfectoral,Le conseil municipal de la cité varoise et le conseil de la métropole ont quinze jours pour se réunir afin de procéder à l’élection d’un nouveau maire et de ses adjoints.,https://www.lemonde.fr/societe/article/2023/04/19/hubert-falco-demis-de-ses-fonctions-de-maire-de-toulon-par-arrete-prefectoral_6170224_3224.html
France,LeMonde,"Le concert de casseroles, un outil de contestation tapageur et historique","De la monarchie de Juillet à la contestation de la réforme des retraites en passant par les démonstrations de l’OAS, l’ustensile de cuisine a régulièrement été utilisé pour protester, bruyamment, contre le pouvoir en place.",https://www.lemonde.fr/politique/article/2023/04/19/le-concert-de-casseroles-un-outil-de-contestation-tapageur-et-historique_6170219_823448.html
France,LeMonde,Huées et « on est là » à Sélestat : Emmanuel Macron conspué lors d’un bain de foule en Alsace,"Le président français était en déplacement en Alsace, pour une visite d’usine.",https://www.lemonde.fr/videos/video/2023/04/19/emmanuel-macron-hue-pour-son-premier-bain-de-foule-apres-la-promulgation-de-la-reforme-des-retraites_6170209_1669088.html
France,LeMonde,"« Avec l’usage de la formule des “cent jours” attachée à l’épopée napoléonienne, c’est comme si Macron voulait tout recommencer »","En dessinant « cent jours d’action au service de la France », le chef de l’Etat espère enjamber la crise des retraites, mais aussi redonner du souffle à un second mandat qui n’en a jamais eu, comme le raconte le journaliste Ludovic Vigogne dans un livre sur les cent premiers jours ratés du président réélu il y a un an.",https://www.lemonde.fr/politique/article/2023/04/19/avec-l-usage-de-la-formule-des-cent-jours-attachee-a-l-epopee-napoleonienne-c-est-comme-si-macron-voulait-tout-recommencer_6170203_823448.html
France,LeMonde,"Laurent Berger quitte la tête de la CFDT : Olivier Véran salue « un partenaire sérieux, exigeant, parfois coriace »","Pour Emmanuel Macron, le futur ex-patron de la CFDT est « quelqu’un pour qui j’ai du respect, oserais-je dire de l’amitié ». Sophie Binet (CGT) salue, elle, la « féminisation des organisations syndicales » avec l’arrivée de Marylise Léon à la tête de la CFDT.",https://www.lemonde.fr/politique/article/2023/04/19/laurent-berger-quitte-ses-fonctions-emmanuel-macron-assure-avoir-du-respect-et-de-l-amitie-pour-le-patron-de-la-cfdt_6170190_823448.html
France,LeMonde,"Après l’explosion et l’effondrement de deux bâtiments rue de Tivoli, le « traumatisme » des habitants du quartier du Camas","Dix jours après le drame qui a tué huit habitants dans ce quartier du centre de Marseille, 300 personnes n’ont toujours pas regagné leur domicile.",https://www.lemonde.fr/societe/article/2023/04/19/apres-l-explosion-rue-de-tivoli-a-marseille-le-traumatisme-n-est-pas-pres-de-disparaitre_6170187_3224.html
France,LeMonde,"Retraites : « Notre Constitution étant ce qu’elle est, il était paradoxal de fonder tant d’espoirs sur le Conseil constitutionnel »","La Constitution, même rééquilibrée au profit du Parlement en 2008, n’a que faiblement restreint la possibilité de cumuls des procédures du parlementarisme rationalisé, affirme, dans une tribune au « Monde », la professeure de droit Valérie Goesel-Le Bihan.",https://www.lemonde.fr/idees/article/2023/04/19/retraites-notre-constitution-etant-ce-qu-elle-est-il-etait-paradoxal-de-fonder-tant-d-espoirs-sur-le-conseil-constitutionnel_6170186_3232.html
France,LeMonde,Associations : l’ambivalence de leur financement sous l’œil des sociologues,"Alors que le financement public de la Ligue des droits de l’homme est au cœur de l’actualité, Anne Bory, dans sa Carte blanche au « Monde », revient sur les travaux des sciences sociales sur l’équilibre fragile entre autonomie des associations et tentation de contrôle par la puissance publique.",https://www.lemonde.fr/sciences/article/2023/04/19/associations-l-ambivalence-de-leur-financement-sous-l-il-des-sociologues_6170170_1650684.html
France,LeMonde,« Les interdictions des conférences d’Amnesty International sur Israël s’apparentent à des atteintes répétées à la liberté d’expression »,"Le président d’Amnesty International France, Jean-Claude Samouiller, regrette, dans une tribune au « Monde », le manque de soutien du ministère de l’intérieur alors que l’ONG est confrontée à un déchaînement de haine et de menaces parce qu’elle a qualifié d’« apartheid » le système de répression de l’Etat israélien à l’égard des Palestiniens.",https://www.lemonde.fr/idees/article/2023/04/19/les-interdictions-des-conferences-d-amnesty-international-sur-israel-s-apparentent-a-des-atteintes-repetees-a-la-liberte-d-expression_6170168_3232.html
France,LeMonde,Laurent Berger quitte ses fonctions : « Je ne suis pas indispensable à la CFDT »,"Figure de la lutte contre la réforme des retraites, le secrétaire général du premier syndicat de France a annoncé, mercredi, qu’il laissera sa place le 21 juin à Marylise Léon, actuelle numéro deux de la confédération.",https://www.lemonde.fr/politique/article/2023/04/19/laurent-berger-quitte-ses-fonctions-je-ne-suis-pas-indispensable-a-la-cfdt_6170155_823448.html
