country,source,title,description,URL
Spain,El Pais,"Feijóo, sobre las elecciones autonómicas y municipales: “El partido de Sánchez aguantará mejor que en las generales”",El líder del PP asegura ante sus barones que se corresponsabilizará de los resultados en los próximos comicios del 28-M,https://elpais.com/espana/2023-04-10/feijoo-sobre-las-elecciones-autonomicas-y-municipales-el-partido-de-sanchez-aguantara-mejor-que-en-las-generales.html
Spain,El Pais,"La vida del escritor Fernando Sánchez Dragó, en imágenes",El periodista ha muerto este lunes a los 86 años de edad de un infarto en su casa de Castilfrío de la Sierra (Soria),https://elpais.com/cultura/2023-04-10/la-vida-del-escritor-fernando-sanchez-drago-en-imagenes.html
Spain,El Pais,Lula tropieza con el poder del Congreso en su misión de reconstruir Brasil,"El presidente cumple 100 días en el cargo concentrado en resucitar programas sociales, crear una mayoría parlamentaria y marcar perfil propio en política exterior",https://elpais.com/internacional/2023-04-10/lula-emprende-la-reconstruccion-de-brasil-pero-tropieza-con-el-poder-del-congreso.html
Spain,El Pais,La política colombiana se aleja de las calles y cobra fuerza en el Congreso,El intento del presidente Gustavo Petro de sacar adelante sus reformas a través de la movilización social llega a un punto muerto,https://elpais.com/america-colombia/2023-04-10/capitolio-mata-calle-la-politica-colombiana-vuelve-a-manos-de-los-politicos-profesionales.html
Spain,El Pais,Hipotecas y alquileres absorben más del 30% de los ingresos de la mayoría,Nuevas subidas del euríbor pondrían en situación de vulnerabilidad al 58%,https://elpais.com/espana/2023-04-10/la-mayoria-dedica-a-la-vivienda-mas-del-30-de-sus-ingresos.html
Spain,El Pais,Subsidios e indemnizaciones para políticos en paro,"El popular Casero y el socialista Tito Berni cobrarán 12.500 y 10.000 euros, respectivamente, pese a estar imputados",https://elpais.com/espana/2023-04-10/subsidios-e-indemnizaciones-para-politicos-en-paro.html
Spain,El Pais,El PSOE se acerca al empate con el PP tras la fallida moción de censura,"La Operación Tamames debilita a Vox, que perdería dos escaños. Los socialistas arrastran un problema de fidelidad de voto: casi 1 de cada 10 de sus apoyos en 2019 se iría ahora a la derecha",https://elpais.com/espana/2023-04-10/el-psoe-se-acerca-el-empate-con-el-pp-tras-la-fallida-mocion-de-censura.html
Spain,El Pais,"Consulte todos los datos internos de la encuesta de EL PAÍS de abril: cuestionarios, cruces y respuestas",Acceso libre y gratuito a todos los resultados y la documentación estadística de los trabajos sociológicos de 40dB.,https://elpais.com/espana/2023-04-10/consulte-todos-los-datos-internos-de-la-encuesta-de-el-pais-de-abril-cuestionarios-cruces-y-respuestas.html
Spain,El Pais,Biden opta por el silencio frente al ruido y la furia de Trump,El expresidente acapara la atención con su imputación por pagar el silencio de una actriz porno. La Casa Blanca espera que la acusación debilite al candidato republicano,https://elpais.com/internacional/2023-04-10/biden-opta-por-el-silencio-frente-al-ruido-y-la-furia-de-trump.html
Spain,El Pais,La memoria de Jorge Eliécer Gaitán se resiste a ser ruina,"El exploratorio nacional, un edificio pensado como un complejo cultural aledaño a la casa en Bogotá del líder asesinado en 1948, lleva dos décadas abandonado. Sus herederas anuncian su rescate",https://elpais.com/america-colombia/2023-04-09/la-memoria-de-jorge-eliecer-gaitan-se-resiste-a-ser-ruina.html
Spain,El Pais,Carlos Camacho: “Estamos asistiendo al desvanecimiento del recuerdo colectivo de Gaitán”,El historiador se muestra sorprendido por el poco despliegue que ha tenido el aniversario 75 del magnicidio que marcó la segunda mitad del siglo XX en Colombia,https://elpais.com/america-colombia/2023-04-09/carlos-camacho-estamos-asistiendo-al-desvanecimiento-del-recuerdo-colectivo-de-gaitan.html
Spain,El Pais,Los secretos del Bogotazo 75 años después: ni turba enardecida ni complot internacional para matar a Jorge Eliécer Gaitán,Una nueva investigación publicada en la revista Social Science History de la Universidad de Cambridge revela detalles desconocidos de lo que ocurrió en Bogotá la tarde del 9 de abril de 1948,https://elpais.com/america-colombia/2023-04-09/los-secretos-del-bogotazo-75-anos-despues-ni-turba-enardecida-ni-complot-internacional-para-matar-a-jorge-eliecer-gaitan.html
Spain,El Pais,La última gran piedra en el camino del Gobierno de coalición,"El Ejecutivo se ve reforzado por la economía y la agenda exterior, pero preocupa que la crisis Sumar-Podemos acabe con todo",https://elpais.com/espana/2023-04-09/la-ultima-gran-piedra-en-el-camino-del-gobierno-de-coalicion.html
Spain,El Pais,El analista Samir Saran: “La India no estará en el bando de nadie”,"Presidente del ‘think tank’ más influyente del país asiático, el experto ofrece su punto de vista acerca del momento geopolítico y democrático indio",https://elpais.com/internacional/2023-04-09/el-analista-samir-saran-la-india-no-estara-en-el-bando-de-nadie.html
Spain,El Pais,María Gaitán Valencia: “Quienes construyeron la historia oficial son los causantes del conflicto armado”,"La directora del Centro Nacional de Memoria Histórica argumenta que el asesinato de su abuelo, Jorge Eliécer Gaitán, es fundamental para entender la violencia en Colombia",https://elpais.com/america-colombia/2023-04-08/maria-gaitan-valencia-quienes-construyeron-la-historia-oficial-son-los-causantes-del-conflicto-armado.html
Spain,El Pais,"Juan M. Merchan, el hispano al que el azar asignó el caso de su vida: juzgar a Donald Trump","Los seguidores del expresidente inundan de mensajes de odio los teléfonos y correos electrónicos del magistrado, un profesional en las antípodas de un juez estrella",https://elpais.com/internacional/2023-04-08/juan-m-merchan-el-hispano-al-que-el-azar-asigno-el-caso-de-su-vida-juzgar-a-donald-trump.html
Spain,El Pais,"Muere Enrique Mendoza, dirigente opositor venezolano","Gobernador y alcalde reelecto, fue responsable nacional de la Coordinadora Democrática, el primer ensayo unitario de la oposición venezolana para enfrentar al chavismo entre 2002 y 2004",https://elpais.com/internacional/2023-04-07/muere-enrique-mendoza-dirigente-opositor-venezolano.html
Spain,El Pais,El chavismo enarbola la lucha anticorrupción y redobla la purga interna,Los mandos bolivarianos pretenden recuperar terreno y legitimidad ante su militancia con un tono inusualmente jacobino en torno a la moral pública,https://elpais.com/internacional/2023-04-07/el-chavismo-enarbola-la-lucha-anticorrupcion-y-redobla-la-purga-interna.html
Spain,El Pais,Alito Moreno y Mario Delgado: los tribunales ponen límites a las pretensiones para prorrogar los cargos de los partidos,El proyecto del Tribunal Electoral Federal tacha de “inconstitucional” la modificación de los estatutos que alarga el mandato de los dirigentes de Morena. El PRI también espera una resolución,https://elpais.com/mexico/2023-04-07/alito-moreno-y-mario-delgado-los-tribunales-ponen-limites-a-las-pretensiones-para-prorrogar-los-cargos-de-los-partidos.html
Spain,El Pais,Las tres puertas de salida que marcan el futuro de Laura Borràs,"Junts intenta frenar el debate sobre el relevo de su líder, condenada por corrupción, mientras el PSC trata de acelerar un cambio reglamentario que fuerce su dimisión como presidenta del Parlament y la Junta Electoral estudia si le retira el escaño",https://elpais.com/espana/catalunya/2023-04-07/las-tres-puertas-de-salida-que-marcan-el-futuro-de-laura-borras.html
Spain,El Pais,ERC y Bildu ofrecen a Podemos una alternativa para modificar la ‘ley del solo sí es sí’,"Los dos socios parlamentarios del Gobierno reclaman elevar las penas en los casos de agresiones sexuales con violencia, pero con una fórmula diferente a la planteada por el PSOE",https://elpais.com/espana/2023-04-06/erc-y-bildu-ofrecen-a-podemos-una-alternativa-para-modificar-la-ley-del-solo-si-es-si.html
Spain,El Pais,China aumenta las patrullas en el estrecho de Taiwán tras la visita de la presidenta de la isla a EE UU,"El Gobierno de Pekín condena la reunión de Tsai Ing-wen con el líder de la Cámara de Representantes, Kevin McCarthy",https://elpais.com/internacional/2023-04-06/china-aumenta-las-patrullas-en-el-estrecho-de-taiwan-tras-la-visita-de-la-presidenta-de-la-isla-a-ee-uu.html
Spain,El Pais,El vicepresidente boliviano desafía a Evo Morales en su feudo político y recrudece la guerra en el partido de Gobierno,"David Choquehuanca visita la región de El Chapare, la zona cocalera que controla el expresidente, a pesar de las amenazas de los fieles a Morales",https://elpais.com/internacional/2023-04-06/el-vicepresidente-boliviano-desafia-a-evo-morales-en-su-feudo-politico-y-recrudece-la-guerra-en-el-partido-de-gobierno.html
Spain,El Pais,Muere el exministro Josep Piqué,"Titular de las carteras de Industria y Exteriores en los gobiernos de José María Aznar, el empresario ha fallecido en Madrid a los 68 años",https://elpais.com/espana/2023-04-06/muere-el-exministro-del-pp-josep-pique.html
Spain,El Pais,La nueva dirección de Ciudadanos trata de reconstruir los puentes volados con el PSOE,"CS inicia contactos con los socialistas para afianzarse como partido útil frente “a los extremos” y, así, lograr su supervivencia",https://elpais.com/espana/2023-04-06/la-nueva-direccion-de-ciudadanos-trata-de-reconstruir-los-puentes-volados-con-el-psoe.html
Spain,El Pais,Sánchez empuja para que Sumar y Podemos se unan y “encajen todas las piezas del puzle”,El presidente cree que la oposición está “desnortada” por los buenos datos económicos,https://elpais.com/espana/2023-04-05/sanchez-empuja-para-que-encajen-todas-las-piezas-del-puzle-y-se-unan-sumar-y-podemos.html
Spain,El Pais,Podem y Esquerra Unida pactan listas conjuntas para las elecciones autonómicas en la Comunidad Valenciana,Héctor Illueca y Rosa Pérez Garijo acusan a Compromís de doble juego al rechazar la confluencia de la izquierda en la autonomía y unirse al proyecto Sumar de Yolanda Díaz en España,https://elpais.com/espana/comunidad-valenciana/2023-04-05/unides-podemos-y-esquerra-unida-pactan-listas-conjuntas-para-las-elecciones-autonomicas-en-la-comunidad-valenciana.html
Spain,El Pais,Feijóo acusa al Gobierno de hacer “demagogia con los incendios”,El líder del PP señalaba a los “terroristas” del monte como responsables de los fuegos cuando era presidente autonómico para zafarse de las críticas por falta de prevención,https://elpais.com/espana/2023-04-05/feijoo-acusa-al-gobierno-de-hacer-demagogia-con-los-incendios.html
Spain,El Pais,"Vídeo | Jacinda Ardern en su despedida: “Se puede ser sensible, llorona y liderar, como yo”",La ex primera ministra de Nueva Zelanda ha reivindicado su manera empática de gobernar durante su última intervención ante el parlamento,https://elpais.com/videos/2023-04-05/video-jacinda-ardern-en-su-despedida-se-puede-ser-sensible-llorona-y-liderar-como-yo.html?autoplay=1
Spain,El Pais,"El regreso “definitivo” de ‘El Eternauta’, la obra maestra del cómic argentino más adorada y comentada","Una nueva edición, avalada por los herederos y que busca ser lo más fiel posible a la original de los años cincuenta, recupera la novela gráfica de Oesterheld y Solano López. Su adaptación a serie, por Netflix, comienza a filmarse este año",https://elpais.com/cultura/2023-04-05/el-regreso-definitivo-de-el-eternauta-la-obra-maestra-del-comic-argentino-mas-adorada-y-comentada.html
Spain,El Pais,Trump: “El único delito que he cometido ha sido  defender a nuestro país de quienes intentan destruirlo”,"El expresidente se dirige a sus partidarios en Florida, en sus primeras declaraciones tras ser imputado de 34 delitos por falsificar registros mercantiles para ocultar tres pagos en negro",https://elpais.com/internacional/2023-04-05/trump-el-unico-delito-que-he-cometido-ha-sido-defender-a-nuestro-pais-de-quienes-intentan-destruirlo.html
Spain,El Pais,"En lugar de caos y violencia, tan solo un circo de friquis en las concentraciones a favor de Trump",Las manifestaciones de apoyo y rechazo al expresidente se desarrollan pacíficamente y con escasa asistencia,https://elpais.com/internacional/2023-04-04/en-lugar-de-caos-y-violencia-tan-solo-un-circo-de-friquis-en-las-concentraciones-a-favor-de-trump.html
Spain,El Pais,México pide ayuda a China contra el fentanilo y se defiende de nuevo del ala dura republicana de EE UU,López Obrador manda una carta a Xi Jinping mientras Ebrard contesta al senador Graham que es “mentira” que la droga la introduzcan los migrantes y asegura que en México “no se produce” esa sustancia,https://elpais.com/mexico/2023-04-04/mexico-pide-ayuda-a-china-contra-el-fentanilo-y-se-defiende-de-nuevo-del-ala-dura-republicana-de-ee-uu.html
Spain,El Pais,La justicia exonera a dos ex subdelegados del Gobierno en Castellón de la trama de facturas falsas en la institución,El juez decreta el sobreseimiento provisional de la investigación contra Antonio Lorenzo (PSPV) y David Barelles (PP) al no quedar acreditada su participación en las irregularidades,https://elpais.com/espana/comunidad-valenciana/2023-04-04/la-justicia-exonera-a-dos-ex-subdelegados-del-gobierno-en-castellon-de-la-trama-de-facturas-falsas-en-la-institucion.html
Spain,El Pais,Belarra sigue la senda de Iglesias y acusa a Yolanda Díaz de no estar “plenamente comprometida con la unidad”,La secretaria general de Podemos reivindica el Gobierno de coalición como un “éxito” de su formación: “Es patrimonio nuestro”,https://elpais.com/espana/2023-04-04/ione-belarra-acusa-a-yolanda-diaz-de-no-estar-plenamente-comprometida-con-la-unidad.html
Spain,El Pais,La candidatura de Yolanda Díaz agita el tablero político,"El PP reconoce que la vicepresidenta puede movilizar a la izquierda, pero cree que sobre todo restará voto al PSOE, mientras los socialistas tratan de remar para que alcance un acuerdo con Podemos",https://elpais.com/espana/2023-04-04/la-candidatura-de-yolanda-diaz-agita-el-tablero-politico.html
Spain,El Pais,Nueva York recibe la comparecencia de Trump ante la justicia con un despliegue masivo de las fuerzas de seguridad,"El expresidente se declarará no culpable al conocer los cargos en su contra por el escándalo de Stormy Daniels. La policía, en estado de alerta en previsión de incidentes en las concentraciones convocadas a favor del republicano",https://elpais.com/internacional/2023-04-04/nueva-york-recibe-la-comparecencia-de-trump-ante-la-justicia-con-un-despliegue-masivo-de-las-fuerzas-de-seguridad.html
Spain,El Pais,La Facultad de Políticas de la Complutense: ni fortín de Podemos ni Pablo Iglesias rector,"Los resultados electorales históricos muestran que es una institución diversa ideológicamente, no un reducto antisistema que pretende acabar con la universidad",https://elpais.com/educacion/2023-04-04/la-facultad-de-politicas-de-la-complutense-ni-fortin-de-podemos-ni-pablo-iglesias-rector.html
Spain,El Pais,Golpe del PP a Ciudadanos en Madrid: Ayuso autoriza a Almeida el fichaje de dos concejales de Villacís,José Aniorte y Ángel Niño cuentan ya con el visto bueno de la presidenta de la Comunidad de Madrid para incorporarse a las filas del PP.  El movimiento supone un golpe de efecto de los populares a solo seis semanas de la campaña electoral,https://elpais.com/espana/elecciones-madrid/2023-04-04/ayuso-autoriza-a-almeida-el-fichaje-de-dos-concejales-de-villacis-enesimo-golpe-del-pp-a-ciudadanos-en-madrid.html
Spain,El Pais,Berlín estrena alcalde conservador por primera vez en 22 años,Los socialdemócratas pactan una gran coalición como socio menor del Gobierno local tras encajar los peores resultados de su historia en las elecciones repetidas en febrero,https://elpais.com/internacional/2023-04-03/berlin-estrena-alcalde-conservador-por-primera-vez-en-22-anos.html
Spain,El Pais,El economista proeuropeo Jakov Milatovic gana las elecciones presidenciales en Montenegro,"El triunfo del partido Europa Ahora, de centroderecha, pone fin a más de tres décadas de dominio de Milo Djukanovic",https://elpais.com/internacional/2023-04-03/el-economista-proeuropeo-jakov-milatovic-gana-las-elecciones-presidenciales-en-montenegro.html
Spain,El Pais,Las disculpas del tiktoker Helio Roque tras su discurso sobre los jóvenes en el acto de Sumar,El joven influencer ha pedido disculpas a través de sus redes sociales por sus palabras en la presentación de la candidatura de Yolanda Díaz,https://elpais.com/videos/2023-04-03/las-disculpas-del-tiktoker-helio-roque-tras-su-discurso-sobre-los-jovenes-en-el-acto-de-sumar.html?autoplay=1
Spain,El Pais,Polémica en Francia por la aparición en ‘Playboy’ de la secretaria de Estado Marlène Schiappa,"La responsable de Economía Social y Solidaria será la primera política de su país en salir en la portada de la revista erótica, con la que ha hablado sobre los derechos de la mujer o el cambio climático",https://elpais.com/gente/2023-04-03/polemica-en-francia-por-la-aparicion-en-playboy-de-la-secretaria-de-estado-marlene-schiappa.html
Spain,El Pais,"Tarcísio de Freitas, el bolsonarista mejor colocado para suceder a su padrino político","El gobernador de São Paulo, exministro y exmilitar, busca marcar distancias con el expresidente, amenazado con la inhabilitación, sin ahuyentar a los electores más ultras",https://elpais.com/internacional/2023-04-03/tarcisio-de-freitas-el-bolsonarista-mejor-colocado-para-suceder-a-su-padrino-politico.html
Spain,El Pais,Vídeo | 20 nombres y 20 respuestas de Yolanda Díaz,"La candidata a las elecciones generales de Sumar responde al cuestionario de EL PAÍS, que le pregunta su opinión sobre una veintena de personajes",https://elpais.com/videos/2023-04-03/video-20-nombres-y-20-respuestas-de-yolanda-diaz.html?autoplay=1
Spain,El Pais,Vídeo | Las ocho claves del discurso de Yolanda Díaz en la presentación como candidata a las elecciones generales por Sumar,"En un discurso de cincuenta minutos, la vicepresidenta segunda del Gobierno ha anunciado su intención de convertirse en la primera mujer presidenta del Gobierno de España",https://elpais.com/videos/2023-04-02/video-las-ocho-claves-del-discurso-de-yolanda-diaz-en-la-presentacion-como-candidata-a-las-elecciones-generales-por-sumar.html?autoplay=1
Spain,El Pais,"El acto de Sumar, la candidatura de Yolanda Díaz en imágenes","La vicepresidenta segunda del Gobierno y ministra de Trabajo y Economía Social ha presentado en Madrid su candidatura a las elecciones generales con la plataforma Sumar, con la que busca recomponer el espacio a la izquierda del PSOE",https://elpais.com/espana/2023-04-02/el-acto-de-sumar-la-candidatura-de-yolanda-diaz-en-imagenes.html
Spain,El Pais,"Evo Morales espera, entre el fútbol y la pesca, una nueva oportunidad en la presidencia de Bolivia","El expresidente administra un equipo de primera división y trabaja como pescador mientras encabeza una guerra política dentro de su partido que lo ha enfrentado hasta con su antiguo vicepresidente, Álvaro García Linera",https://elpais.com/internacional/2023-04-02/evo-morales-espera-entre-el-futbol-y-la-pesca-una-nueva-oportunidad-en-la-presidencia-de-bolivia.html
Spain,El Pais,Así le hemos contado la presentación de la candidatura de Yolanda Díaz,"La vicepresidenta segunda del Gobierno, sin la presencia de la dirección de Podemos, ha presentado Sumar en un acto en el que ha defendido la labor del Gobierno de coalición: “La política con mayúsculas es acordar”. Díaz ha reivindicado la independencia de su plataforma: “No soy de nadie”",https://elpais.com/espana/2023-04-02/la-candidatura-de-sumar-de-yolanda-diaz-ultimas-noticias-en-directo.html
Spain,El Pais,El rugido del Congreso. ¿Qué hay de verdad y de impostura en la bronca política?,"La Cámara baja tiene una cara desconocida y laberíntica, que va desde las salas en las que se cocinan los proyectos de ley hasta la tienda de recuerdos. Este es un recorrido entre bambalinas de la carrera de San Jerónimo",https://elpais.com/eps/2023-04-02/el-rugido-del-congreso-que-hay-de-verdad-y-de-impostura-en-la-bronca-politica.html
Spain,El Pais,Vídeo | ¿Qué esperar de Sumar? Preguntas y respuestas sobre el proyecto político de Yolanda Díaz,La periodista de EL PAÍS Paula Chouza y el analista político Pablo Simón diseccionan la plataforma y los posibles escenarios electorales,https://elpais.com/videos/2023-04-01/que-esperar-de-sumar-todo-lo-que-hay-que-saber-del-proyecto-politico-de-yolanda-diaz.html?autoplay=1
Spain,El Pais,El secreto de Estado no podrá servir para tapar violaciones de los derechos humanos,El nuevo anteproyecto de ley de Información Clasificada impide a periodistas e historiadores recurrir a los tribunales para tener acceso a un documento,https://elpais.com/espana/2023-04-01/el-secreto-de-estado-no-podra-servir-para-tapar-violaciones-de-los-derechos-humanos.html
Spain,El Pais,El PSC se encomienda a Pedro Sánchez para el asalto a la alcaldía de Barcelona,El presidente del Gobierno intensifica su agenda catalana para apuntalar la proyección de los candidatos a las municipales,https://elpais.com/espana/catalunya/2023-04-01/el-psc-se-encomienda-a-pedro-sanchez-para-el-asalto-a-la-alcaldia-de-barcelona.html
Spain,El Pais,Los republicanos cierran filas en torno a Trump,"Por simpatía o mero cálculo político, incluso adversarios políticos dentro del partido como el gobernador de Florida Ron de Santis o el exvicepresidente Mike Pence han expresado su apoyo al expresidente tras la imputación",https://elpais.com/internacional/2023-04-01/los-republicanos-cierran-filas-en-torno-a-trump.html
Spain,El Pais,"‘Los silencios de la libertad’, los asesinos están entre nosotros",Nunca hay que bajar la guardia. El nuevo ensayo de Guillermo Altares alerta de que ningún país está a salvo por muy consolidada que parezca la democracia,https://elpais.com/babelia/2023-04-01/los-silencios-de-la-libertad-los-asesinos-estan-entre-nosotros.html
Spain,El Pais,"Antonio Gramsci, el profeta  de la derrota","En el intervalo entre que muere lo viejo y nace lo nuevo, “aparecen los monstruos”, aseguró el filósofo y fundador del Partido Comunista Italiano. Una biografía y la publicación de los cuadernos que escribió en las cárceles de Mussolini ponen de actualidad su pensamiento",https://elpais.com/babelia/2023-04-01/antonio-gramsci-el-profeta-de-la-derrota.html
Spain,El Pais,"‘Informe semanal’, el milagro periodístico del tardofranquismo, cumple 50 años en antena",La 1 emite un especial presentado por Ana Blanco desde Bilbao recordando el medio siglo de historia del programa. Lo hace en su horario de siempre: el sábado por la noche,https://elpais.com/television/2023-04-01/informe-semanal-el-milagro-periodistico-del-tardofranquismo-cumple-50-anos-en-antena.html
Spain,El Pais,El Govern se queda solo en su plan para multar a los municipios que consuman más agua,"Junts y el PSC exprimen el aislamiento de Esquerra y obligan a Aragonès a cargar toda la responsabilidad de perseguir a los ayuntamientos, en plena campaña electoral",https://elpais.com/espana/catalunya/2023-03-31/el-govern-se-queda-solo-en-su-plan-para-multar-a-los-municipios-que-consuman-mas-agua.html
Spain,El Pais,Qué futuro espera a la candidatura de Trump si acaba en la cárcel,"¿Qué pasa si  va a juicio antes de las elecciones?, ¿Puede responder a un juicio y hacer campaña electoral a la vez?",https://elpais.com/videos/2023-03-31/que-futuro-espera-a-la-candidatura-de-trump-si-acaba-en-la-carcel.html?autoplay=1
Spain,El Pais,Xavier Graset: “Em persegueixen més les editorials que els polítics”,"El periodista, conductor del programa ‘Més 324′, presenta un dietari de vivències que aplega més de 150 articles dels últims deu anys, ‘La pausa dels dies’, on reflexiona sobre els seus petits plaers",https://elpais.com/quadern/2023-03-31/xavier-graset-em-persegueixen-mes-les-editorials-que-els-politics.html
Spain,El Pais,Trump comparecerá ante un juez de Manhattan el próximo martes por el ‘caso Stormy Daniels’,La imputación impulsa al expresidente en su camino de vuelta a la Casa Blanca. La policía se moviliza en previsión de protestas,https://elpais.com/internacional/2023-03-31/la-imputacion-de-trump-le-impulsa-en-su-camino-de-vuelta-a-la-casa-blanca.html
Spain,El Pais,Ximo Puig firmará el lunes la convocatoria oficial de elecciones autonómicas para el 28 de mayo,El presidente de la Generalitat valenciana defiende el agotamiento de la legislatura hasta el final y la califica de “difícil pero productiva”,https://elpais.com/espana/comunidad-valenciana/2023-03-31/ximo-puig-firmara-el-lunes-la-convocatoria-oficial-de-elecciones-autonomicas-para-el-28-de-mayo.html
Spain,El Pais,Podemos acusa al CIS de manipular a la baja su intención de voto y pide explicaciones a Tezanos,"Félix Bolaños, ministro de la Presidencia, asegura que la transparencia y los criterios técnicos del encuestador público están “fuera de toda duda”",https://elpais.com/espana/2023-03-31/podemos-acusa-al-cis-de-manipular-a-la-baja-su-intencion-de-voto-y-pide-explicaciones-a-tezanos.html
Spain,El Pais,"Juan Enciso, exalcalde de El Ejido, condenado a cinco años de prisión por el ‘caso Poniente’",La Audiencia de Almería considera que la trama de políticos y empresas por la que ha sido sentenciado el exregidor causó un perjuicio de 58 millones,https://elpais.com/espana/2023-03-31/juan-enciso-exalcalde-de-el-ejido-condenado-a-cinco-anos-de-prision-por-el-caso-poniente.html
Spain,El Pais,Vuelve la escasez de gasolina a Venezuela,Los problemas con el abastecimiento del combustible se dan en las zonas agrarias y en los municipios rurales del interior,https://elpais.com/internacional/2023-03-31/vuelve-la-escasez-de-gasolina-a-venezuela.html
Spain,El Pais,Todos los partidos presionan en bloque a Borràs para que se aparte del Parlament antes de que lo ordene la Junta Electoral,La condena por un caso de corrupción saca a la luz la falta de apoyos de la líder de Junts,https://elpais.com/espana/catalunya/2023-03-31/todos-los-partidos-presionan-en-bloque-a-borras-para-que-se-aparte-del-parlament-antes-de-que-lo-ordene-la-junta-electoral.html
Spain,El Pais,Yolanda Díaz acumula una docena de apoyos pero llega sin acuerdo con Podemos a 48 horas de lanzar su candidatura,Las negociaciones entre el partido de Ione Belarra y Sumar se encuentran paradas desde el pasado lunes. Las posibilidades de pacto se alejan y la vicepresidenta presiona: “En los momentos clave de la historia hay que estar”,https://elpais.com/espana/2023-03-31/yolanda-diaz-acumula-una-docena-de-apoyos-pero-llega-sin-acuerdo-con-podemos-a-48-horas-de-lanzar-su-candidatura.html
Spain,El Pais,Ránking de competitividad: Cataluña se recupera pero sigue por debajo de Madrid y País Vasco,La comunidad se sitúa por debajo de la media europea en 8 de las 11 categorías analizadas por la UE y la calidad institucional es de las peores valoradas,https://elpais.com/espana/catalunya/2023-03-31/ranking-de-competitividad-cataluna-se-recupera-pero-sigue-por-debajo-de-madrid-y-pais-vasco.html
Spain,El Pais,Así le hemos contado las reacciones a la imputación del expresidente Trump,La actriz de cine porno Stormy Daniels acusa al expresidente de haber comprado su silencio sobre una aventura | Biden: “No tengo comentarios acerca de Trump”,https://elpais.com/internacional/2023-03-30/la-decision-del-jurado-sobre-el-pago-secreto-de-donald-trump-a-stormy-daniels-en-vivo.html
Spain,El Pais,Varias regidoras veracruzanas abandonan una sesión del cabildo en protesta por una denuncia de violación,"Las funcionarias se negaron a compartir espacio con Sebastián Cano, acusado de agresión sexual y violencia",https://elpais.com/mexico/2023-03-30/varias-regidoras-veracruzanas-abandonan-una-sesion-del-cabildo-en-protesta-por-una-denuncia-de-violacion.html?autoplay=1
Spain,El Pais,El presidente Lasso se someterá a un juicio político,La Corte Constitucional admite la solicitud de la Asamblea para abrir el proceso contra el presidente por un delito de peculado,https://elpais.com/internacional/2023-03-30/el-presidente-lasso-se-sometera-a-un-juicio-politico.html
Spain,El Pais,El nuevo delegado del Gobierno en Madrid promete continuidad en el puesto ante las muecas de Ayuso,"Francisco Martín enumera las inversiones del Ejecutivo central en la región en su discurso de presentación en el que ha estado arropado por su exjefe, el ministro de Presidencia Félix Bolaños",https://elpais.com/espana/madrid/2023-03-30/el-nuevo-delegado-del-gobierno-en-madrid-promete-continuidad-en-el-puesto-ante-las-muecas-de-ayuso.html
Spain,El Pais,"Laura Borràs, condenada a 4 años y medio de cárcel y 13 de inhabilitación por trocear contratos",El tribunal solicita que se conceda el indulto parcial a la presidenta suspendida del Parlament para rebajar la pena a dos años y que no deba ingresar en prisión,https://elpais.com/espana/catalunya/2023-03-30/laura-borras-condenada-a-cuatro-anos-y-medio-de-carcel-y-nueve-de-inhabilitacion-por-trocear-contratos.html
Spain,El Pais,Yolanda Díaz presiona a Podemos para que asista al lanzamiento de su candidatura: “En los momentos clave de la historia hay que estar”,La vicepresidenta suma apoyos: una docena de organizaciones y los líderes territoriales del partido de Belarra en Galicia y Navarra confirman que irán al acto del domingo,https://elpais.com/espana/2023-03-30/yolanda-diaz-presiona-a-podemos-para-que-asista-al-lanzamiento-de-su-candidatura-en-los-momentos-clave-de-la-historia-hay-que-estar.html
Spain,El Pais,"Fran Hervías: “Critican la foto de Colón, pero había codazos para salir en primera fila”",El exsecretario de organización de Ciudadanos carga contra sus antiguos compañeros tras irse a trabajar para el PP,https://elpais.com/espana/2023-03-30/fran-hervias-critican-la-foto-de-colon-pero-habia-codazos-para-salir-en-primera-fila.html
Spain,El Pais,La China que se encuentra Pedro Sánchez,"El viaje del presidente español coincide con una ofensiva diplomática global de Xi Jinping, que busca una UE más cercana a Pekín y autónoma de Estados Unidos",https://elpais.com/internacional/2023-03-30/la-china-que-se-encuentra-pedro-sanchez.html
Spain,El Pais,Sánchez reclama a China que se abra para no obligar a la UE a cerrarse frente al gigante asiático,El presidente español pide a los dirigentes chinos que ayuden a parar la guerra en Ucrania y eviten el proteccionismo: “He visto a 40 presidentes en una semana y nadie quiere la fragmentación económica ni la guerra”,https://elpais.com/internacional/2023-03-30/sanchez-reclama-a-china-que-se-abra-para-no-obligar-a-la-ue-a-cerrarse-frente-al-gigante-asiatico.html
Spain,El Pais,Videoanálisis | ¿Cómo son los sistemas de pensiones en otros países de Europa?,"La edad de jubilación, la forma de calcular la prestación o el momento real de abandono del mundo laboral varían en distintos lugares de la Unión Europea",https://elpais.com/videos/2023-03-30/videoanalisis-como-son-los-sistemas-de-pensiones-en-otros-paises-de-europa.html?autoplay=1
